0, 58.0, 0
1, 42.0, 0
2, 77.0, 0
3, 64.0, 0
4, 72.0, 0
5, 175.0, 0
6, 63.0, 0
7, 171.0, 0
8, 97.0, 0
9, 48.0, 0
10, 72.0, 0
11, 200.0, 0
12, 105.0, 0
13, 146.0, 0
14, 40.0, 0
15, 77.0, 0
16, 38.0, 7
17, 35.0, 14
18, 34.0, 20
19, 31.0, 28
20, 33.0, 44
21, 29.0, 48
22, 54.0, 55
23, 23.0, 66
24, 20.0, 75
25, 22.0, 78
26, 23.0, 91
27, 29.0, 94
28, 38.0, 102
29, 37.0, 107
30, 16.0, 116
31, 21.0, 126
32, 25.0, 133
33, 23.0, 139
34, 24.0, 143
35, 45.0, 151
36, 28.0, 157
37, 65.0, 161
38, 49.0, 168
39, 46.0, 176
40, 27.0, 181
41, 43.0, 185
42, 26.0, 191
43, 35.0, 196
44, 23.0, 200
45, 40.0, 210
46, 35.0, 217
47, 42.0, 222
48, 37.0, 228
49, 43.0, 233
50, 29.0, 238
51, 32.0, 245
52, 79.0, 250
53, 42.0, 256
54, 29.0, 262
55, 32.0, 267
56, 34.0, 274
57, 29.0, 278
58, 59.0, 286
59, 26.0, 293
60, 51.0, 304
61, 15.0, 309
62, 27.0, 313
63, 35.0, 316
64, 26.0, 323
65, 37.0, 327
66, 57.0, 333
67, 23.0, 338
68, 11.0, 342
69, 32.0, 346
70, 13.0, 349
71, 8.0, 353
72, 12.0, 358
73, 30.0, 361
74, 27.0, 365
75, 14.0, 370
76, 15.0, 375
77, 29.0, 381
78, 35.0, 386
79, 8.0, 393
80, 10.0, 396
81, 15.0, 414
82, 37.0, 430
83, 16.0, 434
84, 8.0, 436
85, 26.0, 439
86, 8.0, 443
87, 9.0, 445
88, 36.0, 449
89, 32.0, 451
90, 30.0, 455
91, 9.0, 458
92, 10.0, 461
93, 29.0, 463
94, 8.0, 464
95, 10.0, 467
96, 11.0, 470
97, 32.0, 472
98, 29.0, 477
99, 43.0, 480
100, 9.0, 483
101, 10.0, 485
102, 9.0, 487
103, 30.0, 492
104, 10.0, 494
105, 9.0, 496
106, 10.0, 499
107, 8.0, 501
108, 9.0, 504
109, 10.0, 507
110, 10.0, 511
111, 10.0, 519
112, 10.0, 523
113, 10.0, 526
114, 61.0, 529
115, 10.0, 540
116, 10.0, 543
117, 10.0, 545
118, 9.0, 547
119, 10.0, 549
120, 11.0, 552
121, 9.0, 554
122, 10.0, 556
123, 75.0, 559
124, 9.0, 563
125, 8.0, 566
126, 10.0, 569
127, 11.0, 577
128, 9.0, 579
129, 67.0, 581
130, 14.0, 593
131, 9.0, 599
132, 9.0, 614
133, 10.0, 618
134, 10.0, 620
135, 9.0, 624
136, 9.0, 627
137, 30.0, 629
138, 10.0, 642
139, 33.0, 646
140, 50.0, 654
141, 10.0, 657
142, 8.0, 660
143, 14.0, 662
144, 62.0, 665
145, 63.0, 668
146, 59.0, 680
147, 66.0, 683
148, 67.0, 685
149, 58.0, 696
150, 53.0, 706
151, 57.0, 709
152, 11.0, 712
153, 60.0, 723
154, 58.0, 733
155, 98.0, 747
156, 91.0, 767
157, 10.0, 780
158, 10.0, 782
159, 10.0, 787
160, 10.0, 789
161, 10.0, 793
162, 8.0, 795
163, 9.0, 797
164, 10.0, 800
165, 200.0, 814
166, 10.0, 817
167, 9.0, 819
168, 9.0, 821
169, 10.0, 824
170, 10.0, 826
171, 9.0, 828
172, 9.0, 830
173, 9.0, 832
174, 11.0, 834
175, 9.0, 836
176, 9.0, 838
177, 8.0, 841
178, 8.0, 845
179, 8.0, 848
180, 10.0, 852
181, 34.0, 860
182, 10.0, 862
183, 9.0, 864
184, 9.0, 866
185, 10.0, 869
186, 9.0, 871
187, 10.0, 874
188, 9.0, 876
189, 10.0, 878
190, 10.0, 880
191, 9.0, 882
192, 9.0, 888
193, 9.0, 890
194, 10.0, 893
195, 10.0, 895
196, 200.0, 907
197, 10.0, 909
198, 9.0, 911
199, 10.0, 914
200, 9.0, 917
201, 9.0, 919
202, 9.0, 921
203, 9.0, 925
204, 9.0, 927
205, 10.0, 929
206, 9.0, 931
207, 10.0, 933
208, 10.0, 938
209, 8.0, 941
210, 10.0, 944
211, 8.0, 946
212, 9.0, 947
213, 10.0, 949
214, 9.0, 951
215, 10.0, 954
216, 10.0, 957
217, 10.0, 959
218, 8.0, 961
219, 9.0, 963
220, 10.0, 966
221, 10.0, 968
222, 9.0, 975
223, 10.0, 977
224, 11.0, 978
225, 9.0, 980
226, 9.0, 982
227, 10.0, 986
228, 10.0, 989
229, 10.0, 991
230, 8.0, 992
231, 9.0, 994
232, 11.0, 997
233, 10.0, 1006
234, 10.0, 1008
235, 10.0, 1012
236, 9.0, 1016
237, 8.0, 1019
238, 200.0, 1030
239, 200.0, 1042
240, 9.0, 1045
241, 200.0, 1085
242, 200.0, 1088
243, 200.0, 1092
244, 9.0, 1095
245, 9.0, 1100
246, 9.0, 1102
247, 200.0, 1112
248, 10.0, 1115
249, 200.0, 1117
250, 200.0, 1122
251, 9.0, 1130
252, 11.0, 1132
253, 200.0, 1144
254, 10.0, 1151
255, 9.0, 1153
256, 9.0, 1155
257, 9.0, 1158
258, 9.0, 1160
259, 170.0, 1162
260, 200.0, 1164
261, 200.0, 1170
262, 199.0, 1174
263, 11.0, 1178
264, 200.0, 1203
265, 10.0, 1222
266, 10.0, 1224
267, 152.0, 1231
268, 157.0, 1256
269, 151.0, 1286
270, 200.0, 1301
271, 8.0, 1314
272, 171.0, 1345
273, 10.0, 1356
274, 140.0, 1358
275, 144.0, 1362
276, 200.0, 1377
277, 155.0, 1385
278, 158.0, 1399
279, 151.0, 1401
280, 146.0, 1419
281, 120.0, 1424
282, 133.0, 1432
283, 200.0, 1436
284, 119.0, 1457
